,biomass boiler,biomethane boiler,biomethane CHP,biomethane CHP generator,biomethane CHP boiler,large scale heat pump,geothermal plant,elec boiler,selling,heating grid
4448,1.14,1.06,0.43,0.43,0.43,3.894320220273423,25.0,0.99,0.0,0.8935509346184135
4449,1.14,1.06,0.43,0.43,0.43,4.037606942402685,25.0,0.99,0.0,0.8918694036772362
4450,1.14,1.06,0.43,0.43,0.43,4.159489376022401,25.0,0.99,0.0,0.8836975602876261
4451,1.14,1.06,0.43,0.43,0.43,4.250381245797133,25.0,0.99,0.0,0.8768977355906611
4452,1.14,1.06,0.43,0.43,0.43,4.312635940028616,25.0,0.99,0.0,0.8565689309680632
4453,1.14,1.06,0.43,0.43,0.43,4.381065949658917,25.0,0.99,0.0,0.8396204800857081
4454,1.14,1.06,0.43,0.43,0.43,4.411670245775211,25.0,0.99,0.0,0.8330807682076853
4455,1.14,1.06,0.43,0.43,0.43,4.467408268827401,25.0,0.99,0.0,0.812694029090663
4456,1.14,1.06,0.43,0.43,0.43,4.492452269693278,25.0,0.99,0.0,0.8251771841870587
4457,1.14,1.06,0.43,0.43,0.43,4.501887261776511,25.0,0.99,0.0,0.8338781351471198
4458,1.14,1.06,0.43,0.43,0.43,4.473653500378401,25.0,0.99,0.0,0.8508426102916335
4459,1.14,1.06,0.43,0.43,0.43,4.3790347529344205,25.0,0.99,0.0,0.8581213383019107
4460,1.14,1.06,0.43,0.43,0.43,4.090511715352694,25.0,0.99,0.0,0.8500119154702479
4461,1.14,1.06,0.43,0.43,0.43,3.921770691659803,25.0,0.99,0.0,0.8400361140825179
4462,1.14,1.06,0.43,0.43,0.43,3.84010899886713,25.0,0.99,0.0,0.7851157912625583
4463,1.14,1.06,0.43,0.43,0.43,3.7193281536183234,25.0,0.99,0.0,0.7302257615953414
4464,1.14,1.06,0.43,0.43,0.43,3.6935710029174382,25.0,0.99,0.0,0.769727416766238
4465,1.14,1.06,0.43,0.43,0.43,3.626466068297388,25.0,0.99,0.0,0.7781288833788256
4466,1.14,1.06,0.43,0.43,0.43,3.611932479768865,25.0,0.99,0.0,0.7811309518861209
4467,1.14,1.06,0.43,0.43,0.43,3.580682532540313,25.0,0.99,0.0,0.8358752669722106
4468,1.14,1.06,0.43,0.43,0.43,3.534807152300284,25.0,0.99,0.0,0.8964307384289869
4469,1.14,1.06,0.43,0.43,0.43,3.484231958371533,25.0,0.99,0.0,0.9196232739111778
4470,1.14,1.06,0.43,0.43,0.43,3.544240367159974,25.0,0.99,0.0,0.9254966248019904
4471,1.14,1.06,0.43,0.43,0.43,3.663928063714185,25.0,0.99,0.0,0.9088046497623681
4472,1.14,1.06,0.43,0.43,0.43,3.801329761320821,25.0,0.99,0.0,0.8967230641175802
4473,1.14,1.06,0.43,0.43,0.43,3.971047887069725,25.0,0.99,0.0,0.8950820432821089
4474,1.14,1.06,0.43,0.43,0.43,4.106451404518011,25.0,0.99,0.0,0.8871632872223127
4475,1.14,1.06,0.43,0.43,0.43,4.243530954221825,25.0,0.99,0.0,0.8805599252002186
4476,1.14,1.06,0.43,0.43,0.43,4.2592083084380254,25.0,0.99,0.0,0.8610075246288676
4477,1.14,1.06,0.43,0.43,0.43,4.297714511268578,25.0,0.99,0.0,0.8444937797689085
4478,1.14,1.06,0.43,0.43,0.43,4.371934474224868,25.0,0.99,0.0,0.8381658916614273
4479,1.14,1.06,0.43,0.43,0.43,4.386148898900634,25.0,0.99,0.0,0.8184092258065075
4480,1.14,1.06,0.43,0.43,0.43,4.430156202869687,25.0,0.99,0.0,0.8306239687976531
4481,1.14,1.06,0.43,0.43,0.43,4.386148898900634,25.0,0.99,0.0,0.8391615636204807
4482,1.14,1.06,0.43,0.43,0.43,4.296721957912158,25.0,0.99,0.0,0.8554029834607841
4483,1.14,1.06,0.43,0.43,0.43,4.170004102380578,25.0,0.99,0.0,0.8624606743146241
4484,1.14,1.06,0.43,0.43,0.43,3.963834227191558,25.0,0.99,0.0,0.8547541904310232
4485,1.14,1.06,0.43,0.43,0.43,3.7902146346663153,25.0,0.99,0.0,0.8449685458977144
4486,1.14,1.06,0.43,0.43,0.43,3.738577913592661,25.0,0.99,0.0,0.7915251766638859
4487,1.14,1.06,0.43,0.43,0.43,3.691916626955875,25.0,0.99,0.0,0.7373625169169242
4488,1.14,1.06,0.43,0.43,0.43,3.6680279903414417,25.0,0.99,0.0,0.8219360674094625
4489,1.14,1.06,0.43,0.43,0.43,3.6280852474596754,25.0,0.99,0.0,0.825909773518682
4490,1.14,1.06,0.43,0.43,0.43,3.590263158458012,25.0,0.99,0.0,0.8419796039434114
4491,1.14,1.06,0.43,0.43,0.43,3.52696918900692,25.0,0.99,0.0,0.8750881326916721
4492,1.14,1.06,0.43,0.43,0.43,3.4880913387741628,25.0,0.99,0.0,0.905631809104884
4493,1.14,1.06,0.43,0.43,0.43,3.4834606984349685,25.0,0.99,0.0,0.9338114323099939
4494,1.14,1.06,0.43,0.43,0.43,3.4935031089865687,25.0,0.99,0.0,0.9388628000890354
4495,1.14,1.06,0.43,0.43,0.43,3.5363772567912406,25.0,0.99,0.0,0.9297936312399487
4496,1.14,1.06,0.43,0.43,0.43,3.615156105856327,25.0,0.99,0.0,0.920572216081204
4497,1.14,1.06,0.43,0.43,0.43,3.696882429318639,25.0,0.99,0.0,0.91658430429344
4498,1.14,1.06,0.43,0.43,0.43,3.6993683414978062,25.0,0.99,0.0,0.9064961480678714
4499,1.14,1.06,0.43,0.43,0.43,3.659015421531348,25.0,0.99,0.0,0.9039324046770355
4500,1.14,1.06,0.43,0.43,0.43,3.6729551850158777,25.0,0.99,0.0,0.8909440809326955
4501,1.14,1.06,0.43,0.43,0.43,3.696054238233251,25.0,0.99,0.0,0.8824421356467425
4502,1.14,1.06,0.43,0.43,0.43,3.681184870103426,25.0,0.99,0.0,0.8742481984592341
4503,1.14,1.06,0.43,0.43,0.43,3.7377384806459206,25.0,0.99,0.0,0.8662538450979027
4504,1.14,1.06,0.43,0.43,0.43,3.768101367506618,25.0,0.99,0.0,0.8725887716828367
4505,1.14,1.06,0.43,0.43,0.43,3.757947571437302,25.0,0.99,0.0,0.8784559123404907
4506,1.14,1.06,0.43,0.43,0.43,3.5727221479068376,25.0,0.99,0.0,0.8872612668334099
4507,1.14,1.06,0.43,0.43,0.43,3.5735172283210748,25.0,0.99,0.0,0.8940297953886497
4508,1.14,1.06,0.43,0.43,0.43,3.5631977511130355,25.0,0.99,0.0,0.8914377935196144
4509,1.14,1.06,0.43,0.43,0.43,3.556865109142056,25.0,0.99,0.0,0.8794611435544827
4510,1.14,1.06,0.43,0.43,0.43,3.550545992402124,25.0,0.99,0.0,0.8445830770789375
4511,1.14,1.06,0.43,0.43,0.43,3.530885556064693,25.0,0.99,0.0,0.8034553958833831
4512,1.14,1.06,0.43,0.43,0.43,3.516031111208368,25.0,0.99,0.0,0.8490941525795737
4513,1.14,1.06,0.43,0.43,0.43,3.4966000811018114,25.0,0.99,0.0,0.850362073771803
4514,1.14,1.06,0.43,0.43,0.43,3.4443971760457703,25.0,0.99,0.0,0.8624470008799596
4515,1.14,1.06,0.43,0.43,0.43,3.418647247260491,25.0,0.99,0.0,0.8905596586799058
4516,1.14,1.06,0.43,0.43,0.43,3.377481130978253,25.0,0.99,0.0,0.9179232894350089
4517,1.14,1.06,0.43,0.43,0.43,3.356015365228004,25.0,0.99,0.0,0.9415972754770141
4518,1.14,1.06,0.43,0.43,0.43,3.358228340741656,25.0,0.99,0.0,0.9490585287459166
4519,1.14,1.06,0.43,0.43,0.43,3.3886488710312164,25.0,0.99,0.0,0.9427368331163647
4520,1.14,1.06,0.43,0.43,0.43,3.428465390454841,25.0,0.99,0.0,0.9346624926752597
4521,1.14,1.06,0.43,0.43,0.43,3.4443971760457703,25.0,0.99,0.0,0.9303522784790585
4522,1.14,1.06,0.43,0.43,0.43,3.492729381277455,25.0,0.99,0.0,0.9204822035492789
4523,1.14,1.06,0.43,0.43,0.43,3.601479534054602,25.0,0.99,0.0,0.9180645129142744
4524,1.14,1.06,0.43,0.43,0.43,3.624038928099256,25.0,0.99,0.0,0.9098433678340117
4525,1.14,1.06,0.43,0.43,0.43,3.689436732985482,25.0,0.99,0.0,0.8990123787156381
4526,1.14,1.06,0.43,0.43,0.43,3.754570284497233,25.0,0.99,0.0,0.8945493971085787
4527,1.14,1.06,0.43,0.43,0.43,3.806473034575362,25.0,0.99,0.0,0.8855721841678821
4528,1.14,1.06,0.43,0.43,0.43,3.8496605935357096,25.0,0.99,0.0,0.8932556405019982
4529,1.14,1.06,0.43,0.43,0.43,3.866226166033736,25.0,0.99,0.0,0.9011846833866533
4530,1.14,1.06,0.43,0.43,0.43,3.869724566858749,25.0,0.99,0.0,0.9094075113174297
4531,1.14,1.06,0.43,0.43,0.43,3.8288574560086337,25.0,0.99,0.0,0.9125087550310022
4532,1.14,1.06,0.43,0.43,0.43,3.780840033551741,25.0,0.99,0.0,0.9120301269039586
4533,1.14,1.06,0.43,0.43,0.43,3.605495588429085,25.0,0.99,0.0,0.899909347449545
4534,1.14,1.06,0.43,0.43,0.43,3.414127198529237,25.0,0.99,0.0,0.8691177923014993
4535,1.14,1.06,0.43,0.43,0.43,3.2947578408555858,25.0,0.99,0.0,0.8384039335420999
4536,1.14,1.06,0.43,0.43,0.43,3.271060710868676,25.0,0.99,0.0,0.8300228399764705
4537,1.14,1.06,0.43,0.43,0.43,3.281806645113292,25.0,0.99,0.0,0.8260111303788399
4538,1.14,1.06,0.43,0.43,0.43,3.273922151977263,25.0,0.99,0.0,0.8441193315358244
4539,1.14,1.06,0.43,0.43,0.43,3.3179342412927912,25.0,0.99,0.0,0.8759968770921841
4540,1.14,1.06,0.43,0.43,0.43,3.333981752296436,25.0,0.99,0.0,0.8996327890860427
4541,1.14,1.06,0.43,0.43,0.43,3.342774266241473,25.0,0.99,0.0,0.9340938632997513
4542,1.14,1.06,0.43,0.43,0.43,3.3908877430966733,25.0,0.99,0.0,0.9402180374605001
4543,1.14,1.06,0.43,0.43,0.43,3.468078513788692,25.0,0.99,0.0,0.9348512398850297
4544,1.14,1.06,0.43,0.43,0.43,3.590263158458012,25.0,0.99,0.0,0.9251146430825237
4545,1.14,1.06,0.43,0.43,0.43,3.757102907432795,25.0,0.99,0.0,0.9242127610139961
4546,1.14,1.06,0.43,0.43,0.43,3.9111171950077672,25.0,0.99,0.0,0.9116511296957814
4547,1.14,1.06,0.43,0.43,0.43,3.998240053356229,25.0,0.99,0.0,0.9077468912710872
4548,1.14,1.06,0.43,0.43,0.43,4.073715398212493,25.0,0.99,0.0,0.8954089591710522
4549,1.14,1.06,0.43,0.43,0.43,4.138555382489646,25.0,0.99,0.0,0.8966645724779084
4550,1.14,1.06,0.43,0.43,0.43,4.180550799185819,25.0,0.99,0.0,0.890506921430447
4551,1.14,1.06,0.43,0.43,0.43,4.210446298193209,25.0,0.99,0.0,0.8852646549313706
4552,1.14,1.06,0.43,0.43,0.43,4.183432734558715,25.0,0.99,0.0,0.8842800818419186
4553,1.14,1.06,0.43,0.43,0.43,4.158535073205192,25.0,0.99,0.0,0.88603153906558
4554,1.14,1.06,0.43,0.43,0.43,4.161398771590987,25.0,0.99,0.0,0.8923657370298925
4555,1.14,1.06,0.43,0.43,0.43,4.073715398212493,25.0,0.99,0.0,0.8945531335320313
4556,1.14,1.06,0.43,0.43,0.43,3.933351373740712,25.0,0.99,0.0,0.8991602961916587
4557,1.14,1.06,0.43,0.43,0.43,3.780840033551741,25.0,0.99,0.0,0.8871709033888888
4558,1.14,1.06,0.43,0.43,0.43,3.730193771542677,25.0,0.99,0.0,0.8575769696116652
4559,1.14,1.06,0.43,0.43,0.43,3.717659899170625,25.0,0.99,0.0,0.8372807716720382
4560,1.14,1.06,0.43,0.43,0.43,3.679537161093104,25.0,0.99,0.0,0.853051904791273
4561,1.14,1.06,0.43,0.43,0.43,3.663108739622835,25.0,0.99,0.0,0.8728666697762386
4562,1.14,1.06,0.43,0.43,0.43,3.622421919537024,25.0,0.99,0.0,0.8920204261453333
4563,1.14,1.06,0.43,0.43,0.43,3.563990284036044,25.0,0.99,0.0,0.9174084038335495
4564,1.14,1.06,0.43,0.43,0.43,3.516031111208368,25.0,0.99,0.0,0.9332410912013518
4565,1.14,1.06,0.43,0.43,0.43,3.4935031089865687,25.0,0.99,0.0,0.9290675505281675
4566,1.14,1.06,0.43,0.43,0.43,3.53245356660106,25.0,0.99,0.0,0.9379882346644461
4567,1.14,1.06,0.43,0.43,0.43,3.5584470003245667,25.0,0.99,0.0,0.9252668558726502
4568,1.14,1.06,0.43,0.43,0.43,3.6006769686401405,25.0,0.99,0.0,0.9153166978681581
4569,1.14,1.06,0.43,0.43,0.43,3.651661297146061,25.0,0.99,0.0,0.9137164484379622
4570,1.14,1.06,0.43,0.43,0.43,3.701856263536779,25.0,0.99,0.0,0.9029264669433774
4571,1.14,1.06,0.43,0.43,0.43,3.758792463741552,25.0,0.99,0.0,0.8991062837785495
4572,1.14,1.06,0.43,0.43,0.43,3.789361244374122,25.0,0.99,0.0,0.8930723958944589
4573,1.14,1.06,0.43,0.43,0.43,3.853140980334932,25.0,0.99,0.0,0.8867288326991988
4574,1.14,1.06,0.43,0.43,0.43,3.883756281502631,25.0,0.99,0.0,0.881787082892723
4575,1.14,1.06,0.43,0.43,0.43,3.867974890961857,25.0,0.99,0.0,0.8783864528369577
4576,1.14,1.06,0.43,0.43,0.43,3.8636048603874498,25.0,0.99,0.0,0.8882951105771635
4577,1.14,1.06,0.43,0.43,0.43,3.853140980334932,25.0,0.99,0.0,0.8925316991041501
4578,1.14,1.06,0.43,0.43,0.43,3.823677805357372,25.0,0.99,0.0,0.8953444528217511
4579,1.14,1.06,0.43,0.43,0.43,3.762174317398071,25.0,0.99,0.0,0.9064324450859382
4580,1.14,1.06,0.43,0.43,0.43,3.654927601048952,25.0,0.99,0.0,0.9117830505445035
4581,1.14,1.06,0.43,0.43,0.43,3.545815510483762,25.0,0.99,0.0,0.8969208565996235
4582,1.14,1.06,0.43,0.43,0.43,3.433766123016303,25.0,0.99,0.0,0.8738958392918262
4583,1.14,1.06,0.43,0.43,0.43,3.4021088143889835,25.0,0.99,0.0,0.8404891707670196
4584,1.14,1.06,0.43,0.43,0.43,3.3648778008966103,25.0,0.99,0.0,0.8554933522024724
4585,1.14,1.06,0.43,0.43,0.43,3.374510543115464,25.0,0.99,0.0,0.8558081963226152
4586,1.14,1.06,0.43,0.43,0.43,3.3508585697076176,25.0,0.99,0.0,0.8685293725853248
4587,1.14,1.06,0.43,0.43,0.43,3.273206509681592,25.0,0.99,0.0,0.8956253623754573
4588,1.14,1.06,0.43,0.43,0.43,3.255376419033028,25.0,0.99,0.0,0.922073927070903
4589,1.14,1.06,0.43,0.43,0.43,3.3113961240862366,25.0,0.99,0.0,0.944196352658455
4590,1.14,1.06,0.43,0.43,0.43,3.384176455891441,25.0,0.99,0.0,0.948644792386737
4591,1.14,1.06,0.43,0.43,0.43,3.5121345408800257,25.0,0.99,0.0,0.9391498395454124
4592,1.14,1.06,0.43,0.43,0.43,3.611127113268152,25.0,0.99,0.0,0.9311245893603184
4593,1.14,1.06,0.43,0.43,0.43,3.689436732985482,25.0,0.99,0.0,0.927458018787136
4594,1.14,1.06,0.43,0.43,0.43,3.77064496788985,25.0,0.99,0.0,0.9193371471757001
4595,1.14,1.06,0.43,0.43,0.43,3.810765487338776,25.0,0.99,0.0,0.9164539155481174
4596,1.14,1.06,0.43,0.43,0.43,3.846183985342472,25.0,0.99,0.0,0.9059624525927725
4597,1.14,1.06,0.43,0.43,0.43,3.892557167175362,25.0,0.99,0.0,0.9019414867813347
4598,1.14,1.06,0.43,0.43,0.43,3.905803494620301,25.0,0.99,0.0,0.8940599173065096
4599,1.14,1.06,0.43,0.43,0.43,3.94766100889476,25.0,0.99,0.0,0.8890294443375859
4600,1.14,1.06,0.43,0.43,0.43,3.978277334923269,25.0,0.99,0.0,0.8949662771366302
4601,1.14,1.06,0.43,0.43,0.43,3.978277334923269,25.0,0.99,0.0,0.8999565070695891
4602,1.14,1.06,0.43,0.43,0.43,3.967439086152869,25.0,0.99,0.0,0.9074002644921455
4603,1.14,1.06,0.43,0.43,0.43,3.915551918511269,25.0,0.99,0.0,0.9142616611186107
4604,1.14,1.06,0.43,0.43,0.43,3.877609892842991,25.0,0.99,0.0,0.911662961015173
4605,1.14,1.06,0.43,0.43,0.43,3.791922108496105,25.0,0.99,0.0,0.9017764891362449
4606,1.14,1.06,0.43,0.43,0.43,3.567956128871236,25.0,0.99,0.0,0.8748193172308268
4607,1.14,1.06,0.43,0.43,0.43,3.487319051718085,25.0,0.99,0.0,0.8444897299080285
4608,1.14,1.06,0.43,0.43,0.43,3.416386324225382,25.0,0.99,0.0,0.8286391720920909
4609,1.14,1.06,0.43,0.43,0.43,3.3953708244633214,25.0,0.99,0.0,0.8324799070102783
4610,1.14,1.06,0.43,0.43,0.43,3.3797111351007767,25.0,0.99,0.0,0.8479306996583151
4611,1.14,1.06,0.43,0.43,0.43,3.385666472027207,25.0,0.99,0.0,0.8798086605258391
4612,1.14,1.06,0.43,0.43,0.43,3.3641381908393524,25.0,0.99,0.0,0.9092322209047506
4613,1.14,1.06,0.43,0.43,0.43,3.331787969714422,25.0,0.99,0.0,0.9363984477230394
4614,1.14,1.06,0.43,0.43,0.43,3.4330082726084354,25.0,0.99,0.0,0.9412717621058577
4615,1.14,1.06,0.43,0.43,0.43,3.606299445236035,25.0,0.99,0.0,0.932584634077687
4616,1.14,1.06,0.43,0.43,0.43,3.7723418482768736,25.0,0.99,0.0,0.9237059920274168
4617,1.14,1.06,0.43,0.43,0.43,3.880242626448709,25.0,0.99,0.0,0.9198830422527946
4618,1.14,1.06,0.43,0.43,0.43,3.9737570776951623,25.0,0.99,0.0,0.9101904392620273
4619,1.14,1.06,0.43,0.43,0.43,4.044982335775277,25.0,0.99,0.0,0.9077131764513605
4620,1.14,1.06,0.43,0.43,0.43,4.130974439343465,25.0,0.99,0.0,0.8952502460119465
4621,1.14,1.06,0.43,0.43,0.43,4.206574406304441,25.0,0.99,0.0,0.8870765941320226
4622,1.14,1.06,0.43,0.43,0.43,4.252340913228838,25.0,0.99,0.0,0.8792156496510822
4623,1.14,1.06,0.43,0.43,0.43,4.331625925562404,25.0,0.99,0.0,0.8715389472876368
4624,1.14,1.06,0.43,0.43,0.43,4.38411486889737,25.0,0.99,0.0,0.8776429639560387
4625,1.14,1.06,0.43,0.43,0.43,4.405528876940271,25.0,0.99,0.0,0.8832842341293367
4626,1.14,1.06,0.43,0.43,0.43,4.382081972759271,25.0,0.99,0.0,0.8917269836322805
4627,1.14,1.06,0.43,0.43,0.43,4.308650810929796,25.0,0.99,0.0,0.8982469571267244
4628,1.14,1.06,0.43,0.43,0.43,4.008266564592375,25.0,0.99,0.0,0.8957738998904148
4629,1.14,1.06,0.43,0.43,0.43,3.723502728683687,25.0,0.99,0.0,0.8842619031649196
4630,1.14,1.06,0.43,0.43,0.43,3.615156105856327,25.0,0.99,0.0,0.8507442006240317
4631,1.14,1.06,0.43,0.43,0.43,3.544240367159974,25.0,0.99,0.0,0.8110030695272648
4632,1.14,1.06,0.43,0.43,0.43,3.4634797904421792,25.0,0.99,0.0,0.7851091479184198
4633,1.14,1.06,0.43,0.43,0.43,3.452015016272054,25.0,0.99,0.0,0.7897852703624844
4634,1.14,1.06,0.43,0.43,0.43,3.425440817115077,25.0,0.99,0.0,0.8092808301449439
4635,1.14,1.06,0.43,0.43,0.43,3.376738189387474,25.0,0.99,0.0,0.8491238506786646
4636,1.14,1.06,0.43,0.43,0.43,3.3626595569498976,25.0,0.99,0.0,0.8857701822606939
4637,1.14,1.06,0.43,0.43,0.43,3.319389263079344,25.0,0.99,0.0,0.9194322187331282
4638,1.14,1.06,0.43,0.43,0.43,3.4803777103744853,25.0,0.99,0.0,0.9254390115105725
4639,1.14,1.06,0.43,0.43,0.43,3.711828088291814,25.0,0.99,0.0,0.9141958609247035
4640,1.14,1.06,0.43,0.43,0.43,3.994601526726137,25.0,0.99,0.0,0.9031012653297841
4641,1.14,1.06,0.43,0.43,0.43,4.249401819222544,25.0,0.99,0.0,0.8981800555412225
4642,1.14,1.06,0.43,0.43,0.43,4.380050209748035,25.0,0.99,0.0,0.885890555158455
4643,1.14,1.06,0.43,0.43,0.43,4.525051046877931,25.0,0.99,0.0,0.8828710788228024
4644,1.14,1.06,0.43,0.43,0.43,4.659417161417589,25.0,0.99,0.0,0.866930152677967
4645,1.14,1.06,0.43,0.43,0.43,4.744575681102748,25.0,0.99,0.0,0.8566105060009429
4646,1.14,1.06,0.43,0.43,0.43,4.837330030873055,25.0,0.99,0.0,0.8465424015966097
4647,1.14,1.06,0.43,0.43,0.43,4.903091438152809,25.0,0.99,0.0,0.836773069900051
4648,1.14,1.06,0.43,0.43,0.43,4.9545906094291645,25.0,0.99,0.0,0.844361535037568
4649,1.14,1.06,0.43,0.43,0.43,4.932272947055046,25.0,0.99,0.0,0.8514778660480657
4650,1.14,1.06,0.43,0.43,0.43,4.835041932973815,25.0,0.99,0.0,0.8623325810822732
4651,1.14,1.06,0.43,0.43,0.43,4.665986516106546,25.0,0.99,0.0,0.87045341173183
4652,1.14,1.06,0.43,0.43,0.43,4.38411486889737,25.0,0.99,0.0,0.8671674829784259
4653,1.14,1.06,0.43,0.43,0.43,4.249401819222544,25.0,0.99,0.0,0.8526138657323777
4654,1.14,1.06,0.43,0.43,0.43,4.12341018432701,25.0,0.99,0.0,0.8101782018437783
4655,1.14,1.06,0.43,0.43,0.43,4.007353815467581,25.0,0.99,0.0,0.7617301878179209
4656,1.14,1.06,0.43,0.43,0.43,3.962933627792277,25.0,0.99,0.0,0.739342768238596
4657,1.14,1.06,0.43,0.43,0.43,3.937816426147305,25.0,0.99,0.0,0.7485576191429222
4658,1.14,1.06,0.43,0.43,0.43,3.93156705715344,25.0,0.99,0.0,0.7523936685349466
4659,1.14,1.06,0.43,0.43,0.43,3.93067526377288,25.0,0.99,0.0,0.8142308702036494
4660,1.14,1.06,0.43,0.43,0.43,3.884635292840038,25.0,0.99,0.0,0.8824883506831802
4661,1.14,1.06,0.43,0.43,0.43,3.824540495214853,25.0,0.99,0.0,0.907680357983484
4662,1.14,1.06,0.43,0.43,0.43,3.926219942902314,25.0,0.99,0.0,0.913755486238183
4663,1.14,1.06,0.43,0.43,0.43,4.14140254735532,25.0,0.99,0.0,0.8938390365502482
4664,1.14,1.06,0.43,0.43,0.43,4.366871319243287,25.0,0.99,0.0,0.8804357890725766
4665,1.14,1.06,0.43,0.43,0.43,4.600790564289083,25.0,0.99,0.0,0.8785800675916065
4666,1.14,1.06,0.43,0.43,0.43,4.833898371948101,25.0,0.99,0.0,0.8693710472266662
4667,1.14,1.06,0.43,0.43,0.43,4.946354216533522,25.0,0.99,0.0,0.8617528460170186
4668,1.14,1.06,0.43,0.43,0.43,5.058345906205592,25.0,0.99,0.0,0.8383777167740035
4669,1.14,1.06,0.43,0.43,0.43,5.175881829944709,25.0,0.99,0.0,0.8195746867577834
4670,1.14,1.06,0.43,0.43,0.43,5.222056976155336,25.0,0.99,0.0,0.8121799822039195
4671,1.14,1.06,0.43,0.43,0.43,5.304380625397428,25.0,0.99,0.0,0.7892163627635299
4672,1.14,1.06,0.43,0.43,0.43,5.31333899276571,25.0,0.99,0.0,0.802886685750198
4673,1.14,1.06,0.43,0.43,0.43,5.328738548143273,25.0,0.99,0.0,0.8123430351780317
4674,1.14,1.06,0.43,0.43,0.43,5.225822567503939,25.0,0.99,0.0,0.8321029704874148
4675,1.14,1.06,0.43,0.43,0.43,4.901928501331087,25.0,0.99,0.0,0.8402900720156343
4676,1.14,1.06,0.43,0.43,0.43,4.539866251688054,25.0,0.99,0.0,0.8306677643107989
4677,1.14,1.06,0.43,0.43,0.43,4.350716526382259,25.0,0.99,0.0,0.8198200316501316
4678,1.14,1.06,0.43,0.43,0.43,4.248422663958353,25.0,0.99,0.0,0.7586984469694025
4679,1.14,1.06,0.43,0.43,0.43,4.080237428870593,25.0,0.99,0.0,0.6999378026834064
4680,1.14,1.06,0.43,0.43,0.43,3.9800871684872487,25.0,0.99,0.0,0.7450796283832956
4681,1.14,1.06,0.43,0.43,0.43,3.928892406450488,25.0,0.99,0.0,0.7526436728366224
4682,1.14,1.06,0.43,0.43,0.43,3.843579006025112,25.0,0.99,0.0,0.7510575970018647
4683,1.14,1.06,0.43,0.43,0.43,3.754570284497233,25.0,0.99,0.0,0.8075570985129952
4684,1.14,1.06,0.43,0.43,0.43,3.649213871940654,25.0,0.99,0.0,0.8794937392323191
4685,1.14,1.06,0.43,0.43,0.43,3.578292180304596,25.0,0.99,0.0,0.9036285609236905
4686,1.14,1.06,0.43,0.43,0.43,3.632948002285047,25.0,0.99,0.0,0.9154232335661282
4687,1.14,1.06,0.43,0.43,0.43,3.729356601158643,25.0,0.99,0.0,0.8987816111689196
4688,1.14,1.06,0.43,0.43,0.43,3.8540116680040857,25.0,0.99,0.0,0.8856178056467126
4689,1.14,1.06,0.43,0.43,0.43,3.960233305156697,25.0,0.99,0.0,0.8806591939248997
4690,1.14,1.06,0.43,0.43,0.43,4.063491795433187,25.0,0.99,0.0,0.8697493910324244
4691,1.14,1.06,0.43,0.43,0.43,4.179590684490023,25.0,0.99,0.0,0.8619878180741012
4692,1.14,1.06,0.43,0.43,0.43,4.289781795174946,25.0,0.99,0.0,0.8457048000514369
4693,1.14,1.06,0.43,0.43,0.43,4.35878492540105,25.0,0.99,0.0,0.8193551456955384
4694,1.14,1.06,0.43,0.43,0.43,4.414744789550912,25.0,0.99,0.0,0.8147637877553409
4695,1.14,1.06,0.43,0.43,0.43,4.455985876818221,25.0,0.99,0.0,0.7886890484112864
4696,1.14,1.06,0.43,0.43,0.43,4.48199681063406,25.0,0.99,0.0,0.8097745193239735
4697,1.14,1.06,0.43,0.43,0.43,4.485130373856046,25.0,0.99,0.0,0.8228877625461504
4698,1.14,1.06,0.43,0.43,0.43,4.495594623421714,25.0,0.99,0.0,0.8449105628256967
4699,1.14,1.06,0.43,0.43,0.43,4.451840986784101,25.0,0.99,0.0,0.8479695980505928
4700,1.14,1.06,0.43,0.43,0.43,4.316625501084059,25.0,0.99,0.0,0.8430073202238874
4701,1.14,1.06,0.43,0.43,0.43,3.978277334923269,25.0,0.99,0.0,0.8254893152017938
4702,1.14,1.06,0.43,0.43,0.43,3.95843431891709,25.0,0.99,0.0,0.7646060138398565
4703,1.14,1.06,0.43,0.43,0.43,3.815063760572872,25.0,0.99,0.0,0.7228429820615109
4704,1.14,1.06,0.43,0.43,0.43,3.710163877045531,25.0,0.99,0.0,0.7642980999519464
4705,1.14,1.06,0.43,0.43,0.43,3.6095170278187103,25.0,0.99,0.0,0.7388338475508116
4706,1.14,1.06,0.43,0.43,0.43,3.4696130525817024,25.0,0.99,0.0,0.7572333788129872
4707,1.14,1.06,0.43,0.43,0.43,3.4133745557506816,25.0,0.99,0.0,0.8016420432721781
4708,1.14,1.06,0.43,0.43,0.43,3.3508585697076176,25.0,0.99,0.0,0.8406996297829568
4709,1.14,1.06,0.43,0.43,0.43,3.303426112977877,25.0,0.99,0.0,0.9022936531523136
4710,1.14,1.06,0.43,0.43,0.43,3.4811481497642816,25.0,0.99,0.0,0.9155289433075109
4711,1.14,1.06,0.43,0.43,0.43,3.648398501785541,25.0,0.99,0.0,0.9041447914654854
4712,1.14,1.06,0.43,0.43,0.43,3.844447096725504,25.0,0.99,0.0,0.8836428283377806
4713,1.14,1.06,0.43,0.43,0.43,4.011006311927262,25.0,0.99,0.0,0.8883901402676858
4714,1.14,1.06,0.43,0.43,0.43,4.120577882344625,25.0,0.99,0.0,0.8589909780665879
